member_id,question_id,role,publicatiedatum,onderwerp
2789,1913280,minister,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4422,1913279,vraagsteller,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4655,1913279,minister,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4422,1913278,vraagsteller,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
3455,1913278,minister,2025-08-01,Relanceplan Vlaamse veerkracht  -  Individuele uitgaven
4408,1913271,vraagsteller,2025-08-01,Gsm-gebruik achter het stuur - Controle
2793,1913271,minister,2025-08-01,Gsm-gebruik achter het stuur - Controle
4643,1913269,vraagsteller,2025-08-01,WK G-wielrennen  -  Subsidies
2793,1913269,minister,2025-08-01,WK G-wielrennen  -  Subsidies
4643,1913267,vraagsteller,2025-08-01,Sport Vlaanderen Hofstade - Organisatie cyclocross
2793,1913267,minister,2025-08-01,Sport Vlaanderen Hofstade - Organisatie cyclocross
4408,1913261,vraagsteller,2025-08-01,Taxidecreet  -  Taalkennisvereisten en bestuurderspassen
2793,1913261,minister,2025-08-01,Taxidecreet  -  Taalkennisvereisten en bestuurderspassen
1803,1913245,vraagsteller,2025-08-01,Schelde-oevertunnels Antwerpen - Tolheffing
2793,1913245,minister,2025-08-01,Schelde-oevertunnels Antwerpen - Tolheffing
4643,1913239,vraagsteller,2025-08-01,Sportsector  -  Stijging aantal trainers
2793,1913239,minister,2025-08-01,Sportsector  -  Stijging aantal trainers
4643,1913237,vraagsteller,2025-08-01,Olympische Spelen Parijs  -  Ondersteuning atleten
2793,1913237,minister,2025-08-01,Olympische Spelen Parijs  -  Ondersteuning atleten
4643,1913235,vraagsteller,2025-08-01,Topsportactieplan Vlaanderen VI - Topsportcampagnes
2793,1913235,minister,2025-08-01,Topsportactieplan Vlaanderen VI - Topsportcampagnes
4638,1912846,vraagsteller,2025-08-01,De Lijn  -  Extrapolatiealgoritme voor het aantal opstappende reizigers en de bezettingsgraad
2793,1912846,minister,2025-08-01,De Lijn  -  Extrapolatiealgoritme voor het aantal opstappende reizigers en de bezettingsgraad
4643,1912281,vraagsteller,2025-08-01,Topsportcontracten 2025 - Uitreikingscriteria en cijfers
2793,1912281,minister,2025-08-01,Topsportcontracten 2025 - Uitreikingscriteria en cijfers
4114,1912231,vraagsteller,2025-08-01,Agentschap Wegen en Verkeer (AWV)  -  Beheer aansluiting gewestweg op gemeenteweg
2793,1912231,minister,2025-08-01,Agentschap Wegen en Verkeer (AWV)  -  Beheer aansluiting gewestweg op gemeenteweg
4444,1911826,vraagsteller,2025-08-01,E314  -  Snelheidsbeperking
2793,1911826,minister,2025-08-01,E314  -  Snelheidsbeperking
4711,1911613,vraagsteller,2025-08-01,Haltes De Lijn  -  Toegankelijkheid
2793,1911613,minister,2025-08-01,Haltes De Lijn  -  Toegankelijkheid
4711,1911611,vraagsteller,2025-08-01,De Lijn  -  Nachtvervoer in centrumsteden
2793,1911611,minister,2025-08-01,De Lijn  -  Nachtvervoer in centrumsteden
4711,1911609,vraagsteller,2025-08-01,De Lijn  -  Gebruik van abonnementen door jongeren
2793,1911609,minister,2025-08-01,De Lijn  -  Gebruik van abonnementen door jongeren
4649,1911462,vraagsteller,2025-08-01,Abonnementen De Lijn  -  Tussenkomst lokale besturen
2793,1911462,minister,2025-08-01,Abonnementen De Lijn  -  Tussenkomst lokale besturen
4110,1911323,vraagsteller,2025-08-01,De Lijn  -  Interne rijschool en opleiding tot tramchauffeur
2793,1911323,minister,2025-08-01,De Lijn  -  Interne rijschool en opleiding tot tramchauffeur
4642,1911097,vraagsteller,2025-08-01,Modal shift  -  Stationsomgeving Antwerpen Luchtbal
2793,1911097,minister,2025-08-01,Modal shift  -  Stationsomgeving Antwerpen Luchtbal
4649,1911030,vraagsteller,2025-08-01,Opgedreven elektrische steps  -  Maatregelen
2793,1911030,minister,2025-08-01,Opgedreven elektrische steps  -  Maatregelen
4443,1910982,vraagsteller,2025-08-01,Vlaams Meldpunt Grensoverschrijdend Gedrag  -  Klachten universiteit en hogeschool (2)
4440,1910982,minister,2025-08-01,Vlaams Meldpunt Grensoverschrijdend Gedrag  -  Klachten universiteit en hogeschool (2)
4443,1910964,vraagsteller,2025-08-01,Wegeninfrastructuur  -  Onderhoud kunstwerken
2793,1910964,minister,2025-08-01,Wegeninfrastructuur  -  Onderhoud kunstwerken
3433,1919338,vraagsteller,2025-07-31,Erfbelasting  -  Voetvrijstelling langstlevende partner
4104,1919338,minister,2025-07-31,Erfbelasting  -  Voetvrijstelling langstlevende partner
4078,1919320,vraagsteller,2025-07-31,Geslachtsbepaling in het ei  -  Technieken
4104,1919320,minister,2025-07-31,Geslachtsbepaling in het ei  -  Technieken
3433,1919228,vraagsteller,2025-07-31,Sociale huisvesting  -  Rationele bezetting (2)
4655,1919228,minister,2025-07-31,Sociale huisvesting  -  Rationele bezetting (2)
4657,1918666,vraagsteller,2025-07-31,Dierenwelzijn Vlaanderen  -  Openbaarmaking inspectieverslagen
4104,1918666,minister,2025-07-31,Dierenwelzijn Vlaanderen  -  Openbaarmaking inspectieverslagen
4078,1918319,vraagsteller,2025-07-31,Islamitisch offerfeest  -  Controles op illegale slachtingen
4104,1918319,minister,2025-07-31,Islamitisch offerfeest  -  Controles op illegale slachtingen
4416,1917943,vraagsteller,2025-07-31,Dierenasiel Heusden-Zolder  -  Communicatie over wanpraktijken
4104,1917943,minister,2025-07-31,Dierenasiel Heusden-Zolder  -  Communicatie over wanpraktijken
4416,1917861,vraagsteller,2025-07-31,Boeren op een Kruispunt  -  Subsidies project dierenwelzijn
4104,1917861,minister,2025-07-31,Boeren op een Kruispunt  -  Subsidies project dierenwelzijn
4416,1917830,vraagsteller,2025-07-31,Stalbranden - Preventie
4104,1917830,minister,2025-07-31,Stalbranden - Preventie
4425,1917220,vraagsteller,2025-07-31,Toerisme Vlaanderen  -  Nieuw reputatieonderzoek
4655,1917220,minister,2025-07-31,Toerisme Vlaanderen  -  Nieuw reputatieonderzoek
4613,1917063,vraagsteller,2025-07-31,Vrijhandelsakkoord EU-Verenigde Arabische Emiraten (VAE)  -  Voordelen voor Vlaanderen
3455,1917063,minister,2025-07-31,Vrijhandelsakkoord EU-Verenigde Arabische Emiraten (VAE)  -  Voordelen voor Vlaanderen
4711,1917045,vraagsteller,2025-07-31,Uitgaansleven  -  Veiligheidsgevoel bij jongeren
4655,1917045,minister,2025-07-31,Uitgaansleven  -  Veiligheidsgevoel bij jongeren
4711,1917043,vraagsteller,2025-07-31,Jeugdparticipatie op lokaal en Vlaams niveau  -  Initiatieven
4655,1917043,minister,2025-07-31,Jeugdparticipatie op lokaal en Vlaams niveau  -  Initiatieven
4711,1917042,vraagsteller,2025-07-31,Jeugdparticipatie op lokaal en Vlaams niveau  -  Initiatieven
2789,1917042,minister,2025-07-31,Jeugdparticipatie op lokaal en Vlaams niveau  -  Initiatieven
4711,1917040,vraagsteller,2025-07-31,Online toepassing Jeugdmaps  -  Opmaak
4655,1917040,minister,2025-07-31,Online toepassing Jeugdmaps  -  Opmaak
4711,1917039,vraagsteller,2025-07-31,Online toepassing Jeugdmaps  -  Opmaak
2789,1917039,minister,2025-07-31,Online toepassing Jeugdmaps  -  Opmaak
4740,1917033,vraagsteller,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4654,1917033,minister,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4740,1917031,vraagsteller,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4430,1917031,minister,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4740,1917030,vraagsteller,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
2836,1917030,minister,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4740,1917029,vraagsteller,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4440,1917029,minister,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4740,1917028,vraagsteller,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4104,1917028,minister,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4740,1917027,vraagsteller,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
2789,1917027,minister,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4740,1917025,vraagsteller,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
3455,1917025,minister,2025-07-31,Vlaamse overheid  -  Contacten met de tabaksindustrie
4740,1917023,vraagsteller,2025-07-31,Campagne #dewittelijn  -  Resultaten
2836,1917023,minister,2025-07-31,Campagne #dewittelijn  -  Resultaten
4623,1917016,vraagsteller,2025-07-31,Loopbaancheques  -  Gebruik en hervorming
4440,1917016,minister,2025-07-31,Loopbaancheques  -  Gebruik en hervorming
3430,1916834,vraagsteller,2025-07-31,Werkplekleren  -  Stageplaatsen
4440,1916834,minister,2025-07-31,Werkplekleren  -  Stageplaatsen
4070,1916788,vraagsteller,2025-07-31,Lerarentekort  -  Monitoring
4440,1916788,minister,2025-07-31,Lerarentekort  -  Monitoring
4635,1916779,vraagsteller,2025-07-31,Studietoelagen  -  Terugvorderingen en bijbetalingen
4440,1916779,minister,2025-07-31,Studietoelagen  -  Terugvorderingen en bijbetalingen
4399,1916714,vraagsteller,2025-07-31,Nieuwe scholen in het leerplichtonderwijs  -  Erkenningsaanvragen
4440,1916714,minister,2025-07-31,Nieuwe scholen in het leerplichtonderwijs  -  Erkenningsaanvragen
4657,1916672,vraagsteller,2025-07-31,Restauratie- en erfgoedpremies  -  Wachtlijst (2)
4104,1916672,minister,2025-07-31,Restauratie- en erfgoedpremies  -  Wachtlijst (2)
3446,1916670,vraagsteller,2025-07-31,Natuurherstel  -  Budgetten 2025
4430,1916670,minister,2025-07-31,Natuurherstel  -  Budgetten 2025
4657,1916666,vraagsteller,2025-07-31,Onroerend erfgoed  -  Fiscale voordelen
4104,1916666,minister,2025-07-31,Onroerend erfgoed  -  Fiscale voordelen
4741,1916579,vraagsteller,2025-07-31,Projectoproep 'Natuur in je school 2025'  -  Deelname en vervolg
4440,1916579,minister,2025-07-31,Projectoproep 'Natuur in je school 2025'  -  Deelname en vervolg
4077,1916443,vraagsteller,2025-07-31,Vlaams Energiedecreet  -  Benadering lokale besturen
4655,1916443,minister,2025-07-31,Vlaams Energiedecreet  -  Benadering lokale besturen
4089,1916424,vraagsteller,2025-07-31,Vlaamse overheid  -  Gebruik van andere talen op officiële affiches
2789,1916424,minister,2025-07-31,Vlaamse overheid  -  Gebruik van andere talen op officiële affiches
3430,1916400,vraagsteller,2025-07-31,Thermografische kaarten  -  Stand van zaken
4655,1916400,minister,2025-07-31,Thermografische kaarten  -  Stand van zaken
4636,1916398,vraagsteller,2025-07-31,Informatiedeling tussen justitieassistenten en hulpverlening  -  Toepassing
4440,1916398,minister,2025-07-31,Informatiedeling tussen justitieassistenten en hulpverlening  -  Toepassing
3430,1916373,vraagsteller,2025-07-31,Woningpas  -  Stand van zaken
4655,1916373,minister,2025-07-31,Woningpas  -  Stand van zaken
4636,1916355,vraagsteller,2025-07-31,Gevangenissen  -  Hulp- en dienstverleningsplan en trajectbegeleiders
4440,1916355,minister,2025-07-31,Gevangenissen  -  Hulp- en dienstverleningsplan en trajectbegeleiders
4636,1916342,vraagsteller,2025-07-31,Gevangenissen  -  Hulp- en dienstverlening aan gedetineerden
2836,1916342,minister,2025-07-31,Gevangenissen  -  Hulp- en dienstverlening aan gedetineerden
3430,1916318,vraagsteller,2025-07-31,VDAB  -  'Aan de bak'-begeleidingsprogramma voor gedetineerden
4440,1916318,minister,2025-07-31,VDAB  -  'Aan de bak'-begeleidingsprogramma voor gedetineerden
4636,1916275,vraagsteller,2025-07-31,Gevangenissen  -  Wachtlijsten voor hulp- en dienstverlening (2)
4440,1916275,minister,2025-07-31,Gevangenissen  -  Wachtlijsten voor hulp- en dienstverlening (2)
4636,1916231,vraagsteller,2025-07-31,Hulp- en dienstverlening aan gedetineerden  -  Wachtlijsten
2836,1916231,minister,2025-07-31,Hulp- en dienstverlening aan gedetineerden  -  Wachtlijsten
4636,1916213,vraagsteller,2025-07-31,VDAB-begeleiding gedetineerden  -  Rol bij het voorkomen van recidive
4440,1916213,minister,2025-07-31,VDAB-begeleiding gedetineerden  -  Rol bij het voorkomen van recidive
4089,1916194,vraagsteller,2025-07-31,Erkenningsaanvragen lokale geloofsgemeenschappen  -  Adviezen informatie- en screeningsdienst lokale geloofsgemeenschappen (ISD)
2789,1916194,minister,2025-07-31,Erkenningsaanvragen lokale geloofsgemeenschappen  -  Adviezen informatie- en screeningsdienst lokale geloofsgemeenschappen (ISD)
4610,1915956,vraagsteller,2025-07-31,Eendagshaantjes  -  Alternatieven voor het verbod om te doden
4104,1915956,minister,2025-07-31,Eendagshaantjes  -  Alternatieven voor het verbod om te doden
4610,1915941,vraagsteller,2025-07-31,Verbod particuliere slachtingen  -  Toezicht
4104,1915941,minister,2025-07-31,Verbod particuliere slachtingen  -  Toezicht
4443,1915894,vraagsteller,2025-07-31,Hulplijnen 1712 en 1813  -  Stand van zaken
2836,1915894,minister,2025-07-31,Hulplijnen 1712 en 1813  -  Stand van zaken
4443,1915882,vraagsteller,2025-07-31,Hoger onderwijs  -  Financiering en ingangsexamens voor Oekraïense studenten
4440,1915882,minister,2025-07-31,Hoger onderwijs  -  Financiering en ingangsexamens voor Oekraïense studenten
4443,1915878,vraagsteller,2025-07-31,Hoger onderwijs  -  Oekraïense jongeren
4440,1915878,minister,2025-07-31,Hoger onderwijs  -  Oekraïense jongeren
4443,1915874,vraagsteller,2025-07-31,Hoger onderwijs  -  Buitenlandse studenten
4440,1915874,minister,2025-07-31,Hoger onderwijs  -  Buitenlandse studenten
4443,1915868,vraagsteller,2025-07-31,Europese Universitaire Allianties  -  Stand van zaken
4440,1915868,minister,2025-07-31,Europese Universitaire Allianties  -  Stand van zaken
3430,1915866,vraagsteller,2025-07-31,Samenwerking OCMW-VDAB  -  Evaluatie
4440,1915866,minister,2025-07-31,Samenwerking OCMW-VDAB  -  Evaluatie
4641,1915840,vraagsteller,2025-07-31,Wapenhandel  -  Eindgebruiker bij vergunningsaanvragen (2)
3455,1915840,minister,2025-07-31,Wapenhandel  -  Eindgebruiker bij vergunningsaanvragen (2)
4651,1915833,vraagsteller,2025-07-31,Kasteelsite Leut (Maasmechelen)  -  Oplevering haalbaarheidsstudie (2)
4655,1915833,minister,2025-07-31,Kasteelsite Leut (Maasmechelen)  -  Oplevering haalbaarheidsstudie (2)
4613,1915815,vraagsteller,2025-07-31,Sociale huur  -  Verbod op versnelde toewijzing na overlast/verwaarlozing
4655,1915815,minister,2025-07-31,Sociale huur  -  Verbod op versnelde toewijzing na overlast/verwaarlozing
4735,1915678,vraagsteller,2025-07-31,Waterleidingen en rioleringen  -  Vervanging
4430,1915678,minister,2025-07-31,Waterleidingen en rioleringen  -  Vervanging
3446,1915599,vraagsteller,2025-07-31,Vlaamse Milieumaatschappij (VMM)  -  Vernieuwd meetnet stikstof
4430,1915599,minister,2025-07-31,Vlaamse Milieumaatschappij (VMM)  -  Vernieuwd meetnet stikstof
4399,1915445,vraagsteller,2025-07-31,Huisonderwijs  -  Nieuwe maatregelen
4440,1915445,minister,2025-07-31,Huisonderwijs  -  Nieuwe maatregelen
4623,1915414,vraagsteller,2025-07-31,Personeelsbestand VDAB  -  Evolutie (2)
4440,1915414,minister,2025-07-31,Personeelsbestand VDAB  -  Evolutie (2)
4643,1915409,vraagsteller,2025-07-31,Gemeenschapsinstellingen  -  Beleid rond drugs
4440,1915409,minister,2025-07-31,Gemeenschapsinstellingen  -  Beleid rond drugs
4415,1915310,vraagsteller,2025-07-31,Kinderopvanginitiatieven en -plaatsen  -  Evolutie
2836,1915310,minister,2025-07-31,Kinderopvanginitiatieven en -plaatsen  -  Evolutie
4658,1915301,vraagsteller,2025-07-31,Kerkenbeleidsplannen  -  Niet-tijdige indieningen
2789,1915301,minister,2025-07-31,Kerkenbeleidsplannen  -  Niet-tijdige indieningen
4075,1915143,vraagsteller,2025-07-31,Provisie Programmatische Aanpak Stikstof (PAS)  -  Besteding reguliere middelen
4430,1915143,minister,2025-07-31,Provisie Programmatische Aanpak Stikstof (PAS)  -  Besteding reguliere middelen
4089,1915130,vraagsteller,2025-07-31,Inburgeringsbeleid  -  Opvolging en effectiviteit
2789,1915130,minister,2025-07-31,Inburgeringsbeleid  -  Opvolging en effectiviteit
4089,1915128,vraagsteller,2025-07-31,Vrijwillige deelname aan inburgeringstraject  -  Stimuli
2789,1915128,minister,2025-07-31,Vrijwillige deelname aan inburgeringstraject  -  Stimuli
4075,1915113,vraagsteller,2025-07-31,Land- en tuinbouwsector  -  Captatieverbod en waterbeheer
4430,1915113,minister,2025-07-31,Land- en tuinbouwsector  -  Captatieverbod en waterbeheer
4741,1915111,vraagsteller,2025-07-31,Waterwegen  -  Aanwezigheid zeehonden
4104,1915111,minister,2025-07-31,Waterwegen  -  Aanwezigheid zeehonden
3430,1915021,vraagsteller,2025-07-31,Uitkeringsgerechtigde werkzoekenden  -  GLOW-trajecten
4440,1915021,minister,2025-07-31,Uitkeringsgerechtigde werkzoekenden  -  GLOW-trajecten
4641,1915008,vraagsteller,2025-07-31,O&O&I-steun voor offensieve wapensystemen  -  Ethisch en Strategisch Adviescomité
3455,1915008,minister,2025-07-31,O&O&I-steun voor offensieve wapensystemen  -  Ethisch en Strategisch Adviescomité
3430,1914443,vraagsteller,2025-07-31,Anderstaligen  -  Tender 'GLOW' (2)
4440,1914443,minister,2025-07-31,Anderstaligen  -  Tender 'GLOW' (2)
4736,1914418,vraagsteller,2025-07-31,Arbeidsongeschiktheid door burn-out en depressie  -  Maatregelen voor werkbaar werk
4440,1914418,minister,2025-07-31,Arbeidsongeschiktheid door burn-out en depressie  -  Maatregelen voor werkbaar werk
4613,1914121,vraagsteller,2025-07-31,Paris Air Show 2025 (Le Bourget)  -  Vlaamse deelname
3455,1914121,minister,2025-07-31,Paris Air Show 2025 (Le Bourget)  -  Vlaamse deelname
4613,1914119,vraagsteller,2025-07-31,Space Tech Expo Bremen 2025  -  Vlaamse deelname
3455,1914119,minister,2025-07-31,Space Tech Expo Bremen 2025  -  Vlaamse deelname
4613,1913962,vraagsteller,2025-07-31,Thematische platformen erfgoedgemeenschappen  -  Vlaamse begijnhoven
4104,1913962,minister,2025-07-31,Thematische platformen erfgoedgemeenschappen  -  Vlaamse begijnhoven
4613,1913958,vraagsteller,2025-07-31,Onroerenderfgoedrichtplan en actieplan 'Historische landgoederen'  -  Stand van zaken
4104,1913958,minister,2025-07-31,Onroerenderfgoedrichtplan en actieplan 'Historische landgoederen'  -  Stand van zaken
3445,1913897,vraagsteller,2025-07-31,Jeugddelinquentie  -  Overleg met Antwerps parket over de derde vorderingsgrond
4440,1913897,minister,2025-07-31,Jeugddelinquentie  -  Overleg met Antwerps parket over de derde vorderingsgrond
4711,1913697,vraagsteller,2025-07-31,Flanders Investment & Trade (FIT)  -  Nieuwe strategie
3455,1913697,minister,2025-07-31,Flanders Investment & Trade (FIT)  -  Nieuwe strategie
4641,1913625,vraagsteller,2025-07-31,Wapenexport   -  Maandverslag wapens februari 2025
3455,1913625,minister,2025-07-31,Wapenexport   -  Maandverslag wapens februari 2025
4403,1913568,vraagsteller,2025-07-31,VDAB - Gepubliceerde vacatures in gedeeld beheer
4440,1913568,minister,2025-07-31,VDAB - Gepubliceerde vacatures in gedeeld beheer
4412,1913566,vraagsteller,2025-07-31,Overleg met de Eerste Minister en de minister-president van het Waalse Gewest  -  Evaluatie
3455,1913566,minister,2025-07-31,Overleg met de Eerste Minister en de minister-president van het Waalse Gewest  -  Evaluatie
