member_id,belangrijk_mandaat,titel,omschrijving,datum_van,datum_tot,commissie_id,commissie_afkorting,commissie_titel
4406,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend lid,2024-10-09T16:45:00+0200,2025-01-08T13:59:59+0100,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4406,J,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding",plaatsvervangend lid,2019-10-09T14:00:00+0200,2023-12-07T08:17:59+0100,1333260,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding"
4406,J,Controlecommissie voor Regeringsmededelingen,plaatsvervangend lid,2019-10-09T14:00:00+0200,2023-12-07T08:17:59+0100,1333275,MED,Controlecommissie voor Regeringsmededelingen
4406,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,plaatsvervangend lid,2019-10-09T14:00:00+0200,2023-12-07T08:17:59+0100,1333276,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
4406,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,plaatsvervangend lid,2019-10-09T14:00:00+0200,2023-12-07T08:17:59+0100,1333281,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4406,J,Commissie voor Reglement en Samenwerking,vast lid,2019-10-09T14:00:00+0200,2023-12-07T08:17:59+0100,1333268,REG,Commissie voor Reglement en Samenwerking
4406,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",vast lid,2019-10-09T14:00:00+0200,2020-01-22T13:58:00+0100,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4406,J,Uitgebreid Bureau,"fractievoorzitter, lid",2019-06-18T00:00:00+0200,2019-12-15T07:31:00+0100,1320175,UBUR,Uitgebreid Bureau
4406,J,Commissie ad hoc,vast lid,2019-06-18T00:00:00+0200,2019-10-11T09:00:00+0200,1320193,ADHOC,Commissie ad hoc
4744,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2026-01-21T14:10:00+0100,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4744,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,2026-01-21T14:10:00+0100,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4744,J,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,2026-01-21T14:10:00+0100,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4744,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast lid,2026-01-21T14:10:00+0100,,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
4632,J,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4632,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832500,REG,Commissie voor Reglement en Samenwerking
4632,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend lid,2024-10-16T14:00:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4632,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend lid,2024-11-06T14:00:00+0100,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4632,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
3221,J,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,2025-04-02T14:10:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
3221,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend lid,2025-04-02T14:10:00+0200,,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
3221,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2025-01-08T14:00:00+0100,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3221,J,Commissie voor Mobiliteit en Openbare Werken,eerste ondervoorzitter,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
3221,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend lid,2024-10-09T16:45:00+0200,2025-01-08T13:59:59+0100,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3221,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333088,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
3221,J,Commissie Vlaams Energie- en Klimaatplan,plaatsvervangend lid,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
3221,J,Commissie voor Mobiliteit en Openbare Werken,tweede ondervoorzitter,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333200,OPE,Commissie voor Mobiliteit en Openbare Werken
3221,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn",plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925082,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn"
3221,J,"Commissie voor Wonen, Armoedebeleid en Gelijke Kansen",plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925242,WON,"Commissie voor Wonen, Armoedebeleid en Gelijke Kansen"
3221,J,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Inburgering en Stedenbeleid",vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925076,BIN,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Inburgering en Stedenbeleid"
3221,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053514,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3221,J,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Decreetsevaluatie, Inburgering en Toerisme",vast lid,2009-09-28T00:00:00+0200,2014-05-24T00:00:00+0200,560540,BIN,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Decreetsevaluatie, Inburgering en Toerisme"
3221,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",tweede ondervoorzitter,2012-02-15T00:00:00+0100,2014-05-24T00:00:00+0200,560543,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3221,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Onroerend Erfgoed",plaatsvervangend lid,2009-09-28T00:00:00+0200,2013-01-22T00:00:00+0100,560544,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Onroerend Erfgoed"
3221,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",secretaris,2009-09-28T00:00:00+0200,2012-02-14T00:00:00+0100,560543,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
3221,J,"Commissie voor Woonbeleid, Stedelijk Beleid en Energie",plaatsvervangend lid,2009-09-28T00:00:00+0200,2010-09-26T00:00:00+0200,560548,WON,"Commissie voor Woonbeleid, Stedelijk Beleid en Energie"
3221,J,"Commissie voor Wonen, Stedelijk Beleid, Inburgering en Gelijke Kansen",plaatsvervangend lid,2008-01-23T00:00:00+0100,2009-06-06T00:00:00+0200,393768,WON,"Commissie voor Wonen, Stedelijk Beleid, Inburgering en Gelijke Kansen"
3221,J,"Commissie voor Openbare Werken, Mobiliteit en Energie",plaatsvervangend lid,2008-04-30T00:00:00+0200,2009-06-06T00:00:00+0200,1272488,OPE,"Commissie voor Openbare Werken, Mobiliteit en Energie"
3221,J,"Commissie voor Welzijn, Volksgezondheid en Gezin",plaatsvervangend lid,2009-02-04T00:00:00+0100,2009-06-06T00:00:00+0200,393766,WEL,"Commissie voor Welzijn, Volksgezondheid en Gezin"
3221,J,"Commissie voor Binnenlandse Aangelegenheden, Bestuurszaken, Institutionele en Bestuurlijke Hervorming en Decreetsevaluatie",plaatsvervangend lid,2009-02-18T00:00:00+0100,2009-06-06T00:00:00+0200,393958,BIN,"Commissie voor Binnenlandse Aangelegenheden, Bestuurszaken, Institutionele en Bestuurlijke Hervorming en Decreetsevaluatie"
3221,J,"Subcommissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2006-02-08T00:00:00+0100,2009-06-06T00:00:00+0200,393975,SLAN,"Subcommissie voor Landbouw, Visserij en Plattelandsbeleid"
3221,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2006-03-29T00:00:00+0200,2009-06-06T00:00:00+0200,393772,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
3221,J,Deontologische Commissie,vast lid,2006-10-18T00:00:00+0200,2009-06-06T00:00:00+0200,1053566,DEO,Deontologische Commissie
3221,J,Commissie ad hoc Wonen en Zorg,plaatsvervangend lid,2008-07-08T00:00:00+0200,2009-04-22T00:00:00+0200,526505,WOZO,Commissie ad hoc Wonen en Zorg
3221,J,"Commissie voor Welzijn, Volksgezondheid en Gezin",plaatsvervangend lid,2006-02-08T00:00:00+0100,2008-04-29T00:00:00+0200,393766,WEL,"Commissie voor Welzijn, Volksgezondheid en Gezin"
4061,J,Commissie voor Onderwijs,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832497,OND,Commissie voor Onderwijs
4061,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4061,J,Interparlementaire Commissie van de Nederlandse Taalunie,lid,2024-10-09T16:45:00+0200,,1832506,IPC,Interparlementaire Commissie van de Nederlandse Taalunie
4061,J,Commissie ad hoc,vast lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
4061,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",plaatsvervangend lid,2020-09-30T14:00:00+0200,2023-11-08T16:56:59+0100,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4061,J,Commissie voor Onderwijs,vast lid,2021-09-29T14:00:00+0200,2023-11-08T16:56:59+0100,1333231,OND,Commissie voor Onderwijs
4061,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,2023-09-27T14:00:00+0200,2023-11-08T16:56:59+0100,1333088,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4061,J,Werkgroep Institutionele Zaken,plaatsvervangend lid,2020-12-16T14:00:00+0100,2022-07-04T23:45:00+0200,1456916,WIZ,Werkgroep Institutionele Zaken
4061,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme",vast lid,2020-09-30T14:00:00+0200,2021-09-29T13:59:59+0200,1333030,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme"
4408,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
4408,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4408,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4408,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332996,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4408,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333177,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie"
4408,J,Commissie Vlaams Energie- en Klimaatplan,plaatsvervangend lid,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
4408,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333200,OPE,Commissie voor Mobiliteit en Openbare Werken
4408,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme",vast lid,2020-09-28T14:00:00+0200,2024-06-08T23:59:59+0200,1333030,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme"
4408,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2019-10-09T14:00:00+0200,2020-09-28T13:59:59+0200,1333137,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4408,J,Commissie ad hoc,plaatsvervangend lid,2019-06-18T00:00:00+0200,2019-10-11T09:00:00+0200,1320193,ADHOC,Commissie ad hoc
4634,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4634,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2024-10-09T16:45:00+0200,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4634,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast lid,2024-10-09T16:45:00+0200,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4634,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2024-10-09T16:45:00+0200,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4409,J,Uitgebreid Bureau,"fractievoorzitter, lid",2024-07-02T18:35:00+0200,,1829758,UBUR,Uitgebreid Bureau
4409,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4409,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2025-07-16T09:10:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4409,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4409,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4409,J,Deontologische Commissie,vast lid,2024-10-09T16:45:00+0200,,1832503,DEO,Deontologische Commissie
4409,J,Commissie ad hoc,vast lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
4409,J,Uitgebreid Bureau,"fractievoorzitter, lid",2023-04-26T14:00:00+0200,2024-06-08T23:59:00+0200,1320175,UBUR,Uitgebreid Bureau
4409,J,Deontologische Commissie,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333271,DEO,Deontologische Commissie
4409,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",plaatsvervangend lid,2020-11-25T14:00:00+0100,2024-06-08T23:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4409,J,Commissie Vlaams Energie- en Klimaatplan,plaatsvervangend lid,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
4409,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333137,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4409,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333177,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie"
4409,J,Onderzoekscommissie PFAS-PFOS,verslaggever,2021-06-25T10:11:00+0200,2022-03-30T23:59:59+0200,1537200,PFAS-PFOS,Onderzoekscommissie PFAS-PFOS
4409,J,Onderzoekscommissie PFAS-PFOS,vast lid,2021-06-23T18:40:00+0200,2021-06-25T10:10:00+0200,1537200,PFAS-PFOS,Onderzoekscommissie PFAS-PFOS
4409,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme",plaatsvervangend lid,2019-10-09T14:00:00+0200,2020-11-25T13:59:59+0100,1333030,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme"
4637,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2025-04-02T14:10:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4637,J,"Commissie voor Cultuur, Jeugd, Sport en Media",tweede ondervoorzitter,2025-01-08T14:00:00+0100,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4637,J,Commissie voor Onderwijs,plaatsvervangend lid,2025-01-08T14:00:00+0100,2025-03-19T14:10:59+0100,1832497,OND,Commissie voor Onderwijs
4637,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2024-10-09T16:45:00+0200,2025-01-08T13:59:59+0100,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4637,J,Commissie voor Onderwijs,vast lid,2024-10-09T16:45:00+0200,2025-01-08T13:59:59+0100,1832497,OND,Commissie voor Onderwijs
4635,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
4635,J,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,2024-10-09T16:45:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4635,J,Commissie voor Onderwijs,vast lid,2024-10-09T16:45:00+0200,,1832497,OND,Commissie voor Onderwijs
4087,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4087,J,Controlecommissie voor Regeringsmededelingen,vast lid,2024-10-09T16:45:00+0200,,1832502,MED,Controlecommissie voor Regeringsmededelingen
4087,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,voorzitter,2024-10-09T16:45:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4087,J,Commissie voor Onderwijs,plaatsvervangend lid,2024-10-09T16:45:00+0200,2025-04-02T13:59:59+0200,1832497,OND,Commissie voor Onderwijs
4087,J,Commissie ad hoc,vast lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
4087,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333053,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4087,J,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder",plaatsvervangend lid,2023-10-18T17:15:00+0200,2024-06-08T23:59:59+0200,1773153,EAM,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder"
4087,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332996,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4087,J,Interparlementaire Commissie van de Nederlandse Taalunie,lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333282,IPC,Interparlementaire Commissie van de Nederlandse Taalunie
4087,J,Commissie ad hoc,plaatsvervangend lid,2019-06-18T00:00:00+0200,2019-10-11T09:00:00+0200,1320193,ADHOC,Commissie ad hoc
4087,J,Commissie voor Onderwijs,plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925084,OND,Commissie voor Onderwijs
4087,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053503,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4087,J,Interparlementaire Commissie van de Nederlandse Taalunie,lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1273491,IPC,Interparlementaire Commissie van de Nederlandse Taalunie
4087,J,Commissie voor Brussel en de Vlaamse Rand,voorzitter,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053491,BRU,Commissie voor Brussel en de Vlaamse Rand
4087,J,Commissie Grensoverschrijdend Gedrag,vast lid,2017-11-29T00:00:00+0100,2018-07-27T00:00:00+0200,1203434,GOG,Commissie Grensoverschrijdend Gedrag
4087,J,Commissie ad hoc,vast lid,2014-07-26T00:00:00+0200,2014-09-23T00:00:00+0200,924026,ADHOC,Commissie ad hoc
4410,J,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4410,J,Commissie voor Onderwijs,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832497,OND,Commissie voor Onderwijs
